x,y,value
M255,F Geroux,0
M255,P Smullen,0
M255,G Lerena,0
M255,M Demuro,0
M255,R Moore,0
M255,K Tosaki,0
M255,N Juglall,0
M255,T Clark,0
M255,A Badel,0
M255,M Guyon,0
M255,Y Iwata,0
M255,Y Take,0
M255,R Myers,0
M255,S Pasquier,0
M255,B Vorster,0
M255,B Melham,0
M255,G Lee,0
M255,Y Kawada,0
M255,D O'Brien,0
M255,P-C Boudot,0
M255,G Schofield,0
M255,H Lam,0
M255,M Wepner,0
M255,C Perkins,0
M255,R Curatolo,0
M255,W L Ho,0
M255,M F Poon,0
M255,W M Lai,0
M255,O Peslier,0
M255,C Murray,0
M255,A Sanna,0
V286,O Doleuze,0
V286,N Rawiller,0
V286,O Bosson,0
V286,H N Wong,0
V286,M Chadwick,0
V286,T H So,0
V286,Z Purton,0
V286,K C Ng,0
V286,S Clipperton,0
V286,K K Chiong,0
V286,K C Leung,0
V286,N Callan,0
V286,K Teetan,0
V286,H T Mo,0
V286,B Prebble,0
V286,J Moreira,0
V286,D Whyte,0.333333333
V286,M L Yeung,0
V286,C Y Ho,0
V286,H W Lai,0
V286,Y T Cheng,0
V286,C Schofield,0
V286,S de Sousa,1
V286,U Rispoli,0.5
V286,C Williams,0
V286,L Corrales,0
V286,O Murphy,0
V286,G Mosse,0
V286,T Berry,0
V286,H Bowman,0
V286,C Soumillon,0
V286,D Lane,0
V286,M Barzalona,0
V286,F Geroux,0
V286,P Smullen,0
V286,G Lerena,0
V286,M Demuro,0
V286,R Moore,0
V286,K Tosaki,0
V286,N Juglall,0
V286,T Clark,0
V286,A Badel,0
V286,M Guyon,0
V286,Y Iwata,0
V286,Y Take,0
V286,R Myers,0
V286,S Pasquier,0
V286,B Vorster,0
V286,B Melham,0
V286,G Lee,0
V286,Y Kawada,0
V286,D O'Brien,0
V286,P-C Boudot,0
V286,G Schofield,0
V286,H Lam,0
V286,M Wepner,0
V286,C Perkins,0
V286,R Curatolo,0
V286,W L Ho,0
V286,M F Poon,0
V286,W M Lai,0
V286,O Peslier,0
V286,C Murray,0
V286,A Sanna,0
V201,O Doleuze,0
V201,N Rawiller,0
V201,O Bosson,0.4
V201,H N Wong,0
V201,M Chadwick,0
V201,T H So,0
V201,Z Purton,0
V201,K C Ng,0
V201,S Clipperton,0
V201,K K Chiong,0
V201,K C Leung,0
V201,N Callan,0
V201,K Teetan,0
V201,H T Mo,0
V201,B Prebble,0
V201,J Moreira,0
V201,D Whyte,0
V201,M L Yeung,0
V201,C Y Ho,0
V201,H W Lai,0
V201,Y T Cheng,0
V201,C Schofield,0
V201,S de Sousa,0
V201,U Rispoli,0
V201,C Williams,0
V201,L Corrales,0
V201,O Murphy,0
V201,G Mosse,0
V201,T Berry,0
V201,H Bowman,0
V201,C Soumillon,0
V201,D Lane,0
V201,M Barzalona,0
V201,F Geroux,0
V201,P Smullen,0
V201,G Lerena,0
V201,M Demuro,0
V201,R Moore,0
V201,K Tosaki,0
V201,N Juglall,0
V201,T Clark,0
V201,A Badel,0
V201,M Guyon,0
V201,Y Iwata,0
V201,Y Take,0
V201,R Myers,0
V201,S Pasquier,0
V201,B Vorster,0
V201,B Melham,0
V201,G Lee,0
V201,Y Kawada,0
V201,D O'Brien,0
V201,P-C Boudot,0
V201,G Schofield,0
V201,H Lam,0
V201,M Wepner,0
V201,C Perkins,0
V201,R Curatolo,0
V201,W L Ho,0
V201,M F Poon,0
V201,W M Lai,0
V201,O Peslier,0
V201,C Murray,0
V201,A Sanna,0
S047,O Doleuze,0
S047,N Rawiller,0
S047,O Bosson,0
S047,H N Wong,0
S047,M Chadwick,0
S047,T H So,0
S047,Z Purton,0
S047,K C Ng,0
S047,S Clipperton,0
S047,K K Chiong,0
S047,K C Leung,0
S047,N Callan,0
S047,K Teetan,0
S047,H T Mo,0
S047,B Prebble,0
S047,J Moreira,0
S047,D Whyte,0
S047,M L Yeung,0
S047,C Y Ho,0
S047,H W Lai,0
S047,Y T Cheng,0
S047,C Schofield,0
S047,S de Sousa,0
S047,U Rispoli,0
S047,C Williams,0
S047,L Corrales,0
S047,O Murphy,0
S047,G Mosse,0
S047,T Berry,0
S047,H Bowman,0
S047,C Soumillon,0
S047,D Lane,0
S047,M Barzalona,0
S047,F Geroux,0
S047,P Smullen,0
S047,G Lerena,0
S047,M Demuro,0
S047,R Moore,0
S047,K Tosaki,0
S047,N Juglall,0
S047,T Clark,0
S047,A Badel,0
S047,M Guyon,0
S047,Y Iwata,0
S047,Y Take,0
S047,R Myers,0
S047,S Pasquier,0
S047,B Vorster,0
S047,B Melham,0
S047,G Lee,0
S047,Y Kawada,0
S047,D O'Brien,0
S047,P-C Boudot,0
S047,G Schofield,0
S047,H Lam,0
S047,M Wepner,0
S047,C Perkins,0
S047,R Curatolo,0
S047,W L Ho,0
S047,M F Poon,0
S047,W M Lai,0
S047,O Peslier,0
S047,C Murray,0
S047,A Sanna,0
T300,O Doleuze,0
T300,N Rawiller,0
T300,O Bosson,0
T300,H N Wong,0
T300,M Chadwick,0
T300,T H So,0
T300,Z Purton,0
T300,K C Ng,0
T300,S Clipperton,0
T300,K K Chiong,0
T300,K C Leung,0
T300,N Callan,0
T300,K Teetan,0
T300,H T Mo,0
T300,B Prebble,0
T300,J Moreira,0
T300,D Whyte,0
T300,M L Yeung,0
T300,C Y Ho,0
T300,H W Lai,0
T300,Y T Cheng,0
T300,C Schofield,0
T300,S de Sousa,0
T300,U Rispoli,0
T300,C Williams,0
T300,L Corrales,0
T300,O Murphy,0
T300,G Mosse,0
T300,T Berry,0
T300,H Bowman,0
T300,C Soumillon,0
T300,D Lane,0
T300,M Barzalona,0
T300,F Geroux,0
T300,P Smullen,0
T300,G Lerena,0
T300,M Demuro,0
T300,R Moore,0
T300,K Tosaki,0
T300,N Juglall,0
T300,T Clark,0
T300,A Badel,0
T300,M Guyon,0
T300,Y Iwata,0
T300,Y Take,0
T300,R Myers,0
T300,S Pasquier,0
T300,B Vorster,0
T300,B Melham,0
T300,G Lee,0
T300,Y Kawada,0
T300,D O'Brien,0
T300,P-C Boudot,0
T300,G Schofield,0
T300,H Lam,0
T300,M Wepner,0
T300,C Perkins,0
T300,R Curatolo,0
T300,W L Ho,0
T300,M F Poon,0
T300,W M Lai,0
T300,O Peslier,0
T300,C Murray,0
T300,A Sanna,0
V143,O Doleuze,0
V143,N Rawiller,0
V143,O Bosson,0
V143,H N Wong,0
V143,M Chadwick,0
V143,T H So,0
V143,Z Purton,0
V143,K C Ng,0
V143,S Clipperton,0
V143,K K Chiong,0
V143,K C Leung,0
V143,N Callan,0
V143,K Teetan,0
V143,H T Mo,0
V143,B Prebble,0.333333333
V143,J Moreira,0.5
V143,D Whyte,0
V143,M L Yeung,0
V143,C Y Ho,0
V143,H W Lai,0
V143,Y T Cheng,0
V143,C Schofield,0
V143,S de Sousa,0
V143,U Rispoli,0
V143,C Williams,0
V143,L Corrales,0
V143,O Murphy,0
V143,G Mosse,0
V143,T Berry,0
V143,H Bowman,0
V143,C Soumillon,0
V143,D Lane,0
V143,M Barzalona,0
V143,F Geroux,0
V143,P Smullen,0
V143,G Lerena,0
V143,M Demuro,0
V143,R Moore,0
V143,K Tosaki,0
V143,N Juglall,0
V143,T Clark,0
V143,A Badel,0
V143,M Guyon,0
V143,Y Iwata,0
V143,Y Take,0
V143,R Myers,0
V143,S Pasquier,0
V143,B Vorster,0
V143,B Melham,0
V143,G Lee,0
V143,Y Kawada,0
V143,D O'Brien,0
V143,P-C Boudot,0
V143,G Schofield,0
V143,H Lam,0
V143,M Wepner,0
V143,C Perkins,0
V143,R Curatolo,0
V143,W L Ho,0
V143,M F Poon,0
V143,W M Lai,0
V143,O Peslier,0
V143,C Murray,0
V143,A Sanna,0
T205,O Doleuze,0
T205,N Rawiller,0
T205,O Bosson,0
T205,H N Wong,0
T205,M Chadwick,0
T205,T H So,0
T205,Z Purton,0
T205,K C Ng,0
T205,S Clipperton,0
T205,K K Chiong,0
T205,K C Leung,0
T205,N Callan,0
T205,K Teetan,0
T205,H T Mo,0
T205,B Prebble,0.6
T205,J Moreira,0
T205,D Whyte,0
T205,M L Yeung,0
T205,C Y Ho,0
T205,H W Lai,0
T205,Y T Cheng,0
T205,C Schofield,0
T205,S de Sousa,0
T205,U Rispoli,0
T205,C Williams,0
T205,L Corrales,0
T205,O Murphy,0
T205,G Mosse,0
T205,T Berry,0
T205,H Bowman,0
T205,C Soumillon,0
T205,D Lane,0
T205,M Barzalona,0
T205,F Geroux,0
T205,P Smullen,0
T205,G Lerena,0
T205,M Demuro,0
T205,R Moore,0
T205,K Tosaki,0
T205,N Juglall,0
T205,T Clark,0
T205,A Badel,0
T205,M Guyon,0
T205,Y Iwata,0
T205,Y Take,0
T205,R Myers,0
T205,S Pasquier,0
T205,B Vorster,0
T205,B Melham,0
T205,G Lee,0
T205,Y Kawada,0
T205,D O'Brien,0
T205,P-C Boudot,0
T205,G Schofield,0
T205,H Lam,0
T205,M Wepner,0
T205,C Perkins,0
T205,R Curatolo,0
T205,W L Ho,0
T205,M F Poon,0
T205,W M Lai,0
T205,O Peslier,0
T205,C Murray,0
T205,A Sanna,0
V184,O Doleuze,0
V184,N Rawiller,0.5
V184,O Bosson,0
V184,H N Wong,0
V184,M Chadwick,0
V184,T H So,0
V184,Z Purton,0
V184,K C Ng,0
V184,S Clipperton,0
V184,K K Chiong,0
V184,K C Leung,0
V184,N Callan,0
V184,K Teetan,0
V184,H T Mo,0
V184,B Prebble,0
V184,J Moreira,0
V184,D Whyte,0
V184,M L Yeung,0
V184,C Y Ho,0
V184,H W Lai,0
V184,Y T Cheng,0
V184,C Schofield,0
V184,S de Sousa,0
V184,U Rispoli,0
V184,C Williams,0
V184,L Corrales,0
V184,O Murphy,0
V184,G Mosse,0
V184,T Berry,0
V184,H Bowman,0
V184,C Soumillon,0
V184,D Lane,0
V184,M Barzalona,0
V184,F Geroux,0
V184,P Smullen,0
V184,G Lerena,0
V184,M Demuro,0
V184,R Moore,0
V184,K Tosaki,0
V184,N Juglall,0
V184,T Clark,0
V184,A Badel,0
V184,M Guyon,0
V184,Y Iwata,0
V184,Y Take,0
V184,R Myers,0
V184,S Pasquier,0
V184,B Vorster,0
V184,B Melham,0
V184,G Lee,0
V184,Y Kawada,0
V184,D O'Brien,0
V184,P-C Boudot,0
V184,G Schofield,0
V184,H Lam,0
V184,M Wepner,0
V184,C Perkins,0
V184,R Curatolo,0
V184,W L Ho,0
V184,M F Poon,0
V184,W M Lai,0
V184,O Peslier,0
V184,C Murray,0
V184,A Sanna,0
T195,O Doleuze,0
T195,N Rawiller,0
T195,O Bosson,0
T195,H N Wong,0
T195,M Chadwick,0
T195,T H So,0
T195,Z Purton,0
T195,K C Ng,0
T195,S Clipperton,0
T195,K K Chiong,0
T195,K C Leung,0
T195,N Callan,0
T195,K Teetan,0.5
T195,H T Mo,0
T195,B Prebble,0
T195,J Moreira,0
T195,D Whyte,0
T195,M L Yeung,0
T195,C Y Ho,0
T195,H W Lai,0
T195,Y T Cheng,0
T195,C Schofield,0
T195,S de Sousa,0.5
T195,U Rispoli,0
T195,C Williams,0
T195,L Corrales,0
T195,O Murphy,0
T195,G Mosse,0
T195,T Berry,0
T195,H Bowman,0
T195,C Soumillon,0
T195,D Lane,0
T195,M Barzalona,0
T195,F Geroux,0
T195,P Smullen,0
T195,G Lerena,0
T195,M Demuro,0
T195,R Moore,0
T195,K Tosaki,0
T195,N Juglall,0
T195,T Clark,0
T195,A Badel,0
T195,M Guyon,0
T195,Y Iwata,0
T195,Y Take,0
T195,R Myers,0
T195,S Pasquier,0
T195,B Vorster,0
T195,B Melham,0
T195,G Lee,0
T195,Y Kawada,0
T195,D O'Brien,0
T195,P-C Boudot,0
T195,G Schofield,0
T195,H Lam,0
T195,M Wepner,0
T195,C Perkins,0
T195,R Curatolo,0
T195,W L Ho,0
T195,M F Poon,0
T195,W M Lai,0
T195,O Peslier,0
T195,C Murray,0
T195,A Sanna,0
T196,O Doleuze,0
T196,N Rawiller,0
T196,O Bosson,0
T196,H N Wong,0
T196,M Chadwick,0
T196,T H So,0
T196,Z Purton,0
T196,K C Ng,0
T196,S Clipperton,0
T196,K K Chiong,0
T196,K C Leung,0
T196,N Callan,0
T196,K Teetan,0
T196,H T Mo,0
T196,B Prebble,0
T196,J Moreira,0
T196,D Whyte,0
T196,M L Yeung,0
T196,C Y Ho,0.333333333
T196,H W Lai,0
T196,Y T Cheng,0
T196,C Schofield,0
T196,S de Sousa,0
T196,U Rispoli,0
T196,C Williams,0
T196,L Corrales,0
T196,O Murphy,0
T196,G Mosse,0
T196,T Berry,0
T196,H Bowman,0
T196,C Soumillon,0
T196,D Lane,0
T196,M Barzalona,0
T196,F Geroux,0
T196,P Smullen,0
T196,G Lerena,0
T196,M Demuro,0
T196,R Moore,0
T196,K Tosaki,0
T196,N Juglall,0
T196,T Clark,0
T196,A Badel,0
T196,M Guyon,0
T196,Y Iwata,0
T196,Y Take,0
T196,R Myers,0
T196,S Pasquier,0
T196,B Vorster,0
T196,B Melham,0
T196,G Lee,0
T196,Y Kawada,0
T196,D O'Brien,0
T196,P-C Boudot,0
T196,G Schofield,0
T196,H Lam,0
T196,M Wepner,0
T196,C Perkins,0
T196,R Curatolo,0
T196,W L Ho,0
T196,M F Poon,0
T196,W M Lai,0
T196,O Peslier,0
T196,C Murray,0
T196,A Sanna,0
V151,O Doleuze,0
V151,N Rawiller,0
V151,O Bosson,0
V151,H N Wong,0
V151,M Chadwick,0
V151,T H So,0
V151,Z Purton,1
V151,K C Ng,0
V151,S Clipperton,0
V151,K K Chiong,0
V151,K C Leung,0
V151,N Callan,0
V151,K Teetan,0
V151,H T Mo,0
V151,B Prebble,0
V151,J Moreira,0.5
V151,D Whyte,0
V151,M L Yeung,0
V151,C Y Ho,0
V151,H W Lai,0
V151,Y T Cheng,0
V151,C Schofield,0
V151,S de Sousa,1
V151,U Rispoli,0
V151,C Williams,0
V151,L Corrales,0
V151,O Murphy,0
V151,G Mosse,0
V151,T Berry,0
V151,H Bowman,0
V151,C Soumillon,0
V151,D Lane,0
V151,M Barzalona,0
V151,F Geroux,0
V151,P Smullen,0
V151,G Lerena,0
V151,M Demuro,0
V151,R Moore,0
V151,K Tosaki,0
V151,N Juglall,0
V151,T Clark,0
V151,A Badel,0
V151,M Guyon,0
V151,Y Iwata,0
V151,Y Take,0
V151,R Myers,0
V151,S Pasquier,0
V151,B Vorster,0
V151,B Melham,0
V151,G Lee,0
V151,Y Kawada,0
V151,D O'Brien,0
V151,P-C Boudot,0
V151,G Schofield,0
V151,H Lam,0
V151,M Wepner,0
V151,C Perkins,0
V151,R Curatolo,0
V151,W L Ho,0
V151,M F Poon,0
V151,W M Lai,0
V151,O Peslier,0
V151,C Murray,0
V151,A Sanna,0
V182,O Doleuze,0
V182,N Rawiller,0
V182,O Bosson,0
V182,H N Wong,0
V182,M Chadwick,0
V182,T H So,0
V182,Z Purton,0
V182,K C Ng,0
V182,S Clipperton,0
V182,K K Chiong,0
V182,K C Leung,0
V182,N Callan,0
V182,K Teetan,0.25
V182,H T Mo,0
V182,B Prebble,0
V182,J Moreira,0
V182,D Whyte,0
V182,M L Yeung,0
V182,C Y Ho,0
V182,H W Lai,0
V182,Y T Cheng,0
V182,C Schofield,0
V182,S de Sousa,0
V182,U Rispoli,0
V182,C Williams,0
V182,L Corrales,0
V182,O Murphy,0
V182,G Mosse,0
V182,T Berry,0
V182,H Bowman,0
V182,C Soumillon,0
V182,D Lane,0
V182,M Barzalona,0
V182,F Geroux,0
V182,P Smullen,0
V182,G Lerena,0
V182,M Demuro,0
V182,R Moore,0
V182,K Tosaki,0
V182,N Juglall,0
V182,T Clark,0
V182,A Badel,0
V182,M Guyon,0
V182,Y Iwata,0
V182,Y Take,0
V182,R Myers,0
V182,S Pasquier,0
V182,B Vorster,0
V182,B Melham,0
V182,G Lee,0
V182,Y Kawada,0
V182,D O'Brien,0
V182,P-C Boudot,0
V182,G Schofield,0
V182,H Lam,0
V182,M Wepner,0
V182,C Perkins,0
V182,R Curatolo,0
V182,W L Ho,0
V182,M F Poon,0
V182,W M Lai,0
V182,O Peslier,0
V182,C Murray,0
V182,A Sanna,0
V362,O Doleuze,0
V362,N Rawiller,0
V362,O Bosson,0
V362,H N Wong,0
V362,M Chadwick,0
V362,T H So,0
V362,Z Purton,0
V362,K C Ng,0
V362,S Clipperton,0
V362,K K Chiong,0
V362,K C Leung,0
V362,N Callan,0
V362,K Teetan,0
V362,H T Mo,0
V362,B Prebble,0
V362,J Moreira,0
V362,D Whyte,0
V362,M L Yeung,0
V362,C Y Ho,0
V362,H W Lai,0
V362,Y T Cheng,0
V362,C Schofield,0.25
V362,S de Sousa,0
V362,U Rispoli,0
V362,C Williams,0
V362,L Corrales,0
V362,O Murphy,0
V362,G Mosse,0
V362,T Berry,0
V362,H Bowman,0
V362,C Soumillon,0
V362,D Lane,0
V362,M Barzalona,0
V362,F Geroux,0
V362,P Smullen,0
V362,G Lerena,0
V362,M Demuro,0
V362,R Moore,0
V362,K Tosaki,0
V362,N Juglall,0
V362,T Clark,0
V362,A Badel,0
V362,M Guyon,0
V362,Y Iwata,0
V362,Y Take,0
V362,R Myers,0
V362,S Pasquier,0
V362,B Vorster,0
V362,B Melham,0
V362,G Lee,0
V362,Y Kawada,0
V362,D O'Brien,0
V362,P-C Boudot,0
V362,G Schofield,0
V362,H Lam,0
V362,M Wepner,0
V362,C Perkins,0
V362,R Curatolo,0
V362,W L Ho,0
V362,M F Poon,0
V362,W M Lai,0
V362,O Peslier,0
V362,C Murray,0
V362,A Sanna,0
T324,O Doleuze,0
T324,N Rawiller,0
T324,O Bosson,0
T324,H N Wong,0
T324,M Chadwick,0.5
T324,T H So,0
T324,Z Purton,0
T324,K C Ng,0
T324,S Clipperton,0
T324,K K Chiong,0
T324,K C Leung,0
T324,N Callan,1
T324,K Teetan,0
T324,H T Mo,0
T324,B Prebble,0
T324,J Moreira,1
T324,D Whyte,0
T324,M L Yeung,0
T324,C Y Ho,0
T324,H W Lai,0
T324,Y T Cheng,0
T324,C Schofield,0
T324,S de Sousa,0
T324,U Rispoli,0
T324,C Williams,0
T324,L Corrales,0
T324,O Murphy,0
T324,G Mosse,0
T324,T Berry,0
T324,H Bowman,0
T324,C Soumillon,0
T324,D Lane,0
T324,M Barzalona,0
T324,F Geroux,0
T324,P Smullen,0
T324,G Lerena,0
T324,M Demuro,0
T324,R Moore,0
T324,K Tosaki,0
T324,N Juglall,0
T324,T Clark,0
T324,A Badel,0
T324,M Guyon,0
T324,Y Iwata,0
T324,Y Take,0
T324,R Myers,0
T324,S Pasquier,0
T324,B Vorster,0
T324,B Melham,0
T324,G Lee,0
T324,Y Kawada,0
T324,D O'Brien,0
T324,P-C Boudot,0
T324,G Schofield,0
T324,H Lam,0
T324,M Wepner,0
T324,C Perkins,0
T324,R Curatolo,0
T324,W L Ho,0
T324,M F Poon,0
T324,W M Lai,0
T324,O Peslier,0
T324,C Murray,0
T324,A Sanna,0
T024,O Doleuze,0
T024,N Rawiller,0
T024,O Bosson,0
T024,H N Wong,1
T024,M Chadwick,0
T024,T H So,0
T024,Z Purton,0
T024,K C Ng,0
T024,S Clipperton,1
T024,K K Chiong,0
T024,K C Leung,0
T024,N Callan,0.5
T024,K Teetan,0
T024,H T Mo,0
T024,B Prebble,0
T024,J Moreira,0
T024,D Whyte,0
T024,M L Yeung,0
T024,C Y Ho,0
T024,H W Lai,0.5
T024,Y T Cheng,0
T024,C Schofield,0
T024,S de Sousa,0
T024,U Rispoli,0
T024,C Williams,0
T024,L Corrales,0
T024,O Murphy,0
T024,G Mosse,0
T024,T Berry,0
T024,H Bowman,0
T024,C Soumillon,0
T024,D Lane,0
T024,M Barzalona,0
T024,F Geroux,0
T024,P Smullen,0
T024,G Lerena,0
T024,M Demuro,0
T024,R Moore,0
T024,K Tosaki,0
T024,N Juglall,0
T024,T Clark,0
T024,A Badel,0
T024,M Guyon,0
T024,Y Iwata,0
T024,Y Take,0
T024,R Myers,0
T024,S Pasquier,0
T024,B Vorster,0
T024,B Melham,0
T024,G Lee,0
T024,Y Kawada,0
T024,D O'Brien,0
T024,P-C Boudot,0
T024,G Schofield,0
T024,H Lam,0
T024,M Wepner,0
T024,C Perkins,0
T024,R Curatolo,0
T024,W L Ho,0
T024,M F Poon,0
T024,W M Lai,0
T024,O Peslier,0
T024,C Murray,0
T024,A Sanna,0
T375,O Doleuze,0
T375,N Rawiller,0
T375,O Bosson,0
T375,H N Wong,0
T375,M Chadwick,0
T375,T H So,0
T375,Z Purton,0
T375,K C Ng,0
T375,S Clipperton,0
T375,K K Chiong,0
T375,K C Leung,0
T375,N Callan,0
T375,K Teetan,0
T375,H T Mo,0
T375,B Prebble,0
T375,J Moreira,0
T375,D Whyte,0
T375,M L Yeung,0
T375,C Y Ho,0.6
T375,H W Lai,0
T375,Y T Cheng,0
T375,C Schofield,0
T375,S de Sousa,0
T375,U Rispoli,0
T375,C Williams,0
T375,L Corrales,0
T375,O Murphy,0
T375,G Mosse,0
T375,T Berry,0
T375,H Bowman,0
T375,C Soumillon,0
T375,D Lane,0
T375,M Barzalona,0
T375,F Geroux,0
T375,P Smullen,0
T375,G Lerena,0
T375,M Demuro,0
T375,R Moore,0
T375,K Tosaki,0
T375,N Juglall,0
T375,T Clark,0
T375,A Badel,0
T375,M Guyon,0
T375,Y Iwata,0
T375,Y Take,0
T375,R Myers,0
T375,S Pasquier,0
T375,B Vorster,0
T375,B Melham,0
T375,G Lee,0
T375,Y Kawada,0
T375,D O'Brien,0
T375,P-C Boudot,0
T375,G Schofield,0
T375,H Lam,0
T375,M Wepner,0
T375,C Perkins,0
T375,R Curatolo,0
T375,W L Ho,0
T375,M F Poon,0
T375,W M Lai,0
T375,O Peslier,0
T375,C Murray,0
T375,A Sanna,0
T188,O Doleuze,0
T188,N Rawiller,0
T188,O Bosson,0
T188,H N Wong,0
T188,M Chadwick,0
T188,T H So,0
T188,Z Purton,0
T188,K C Ng,0
T188,S Clipperton,0
T188,K K Chiong,0
T188,K C Leung,0
T188,N Callan,0
T188,K Teetan,0.666666667
T188,H T Mo,0
T188,B Prebble,0
T188,J Moreira,0
T188,D Whyte,0
T188,M L Yeung,0
T188,C Y Ho,0
T188,H W Lai,0
T188,Y T Cheng,0
T188,C Schofield,0
T188,S de Sousa,0
T188,U Rispoli,0
T188,C Williams,0
T188,L Corrales,0
T188,O Murphy,0
T188,G Mosse,0
T188,T Berry,0
T188,H Bowman,0
T188,C Soumillon,0
T188,D Lane,0
T188,M Barzalona,0
T188,F Geroux,0
T188,P Smullen,0
T188,G Lerena,0
T188,M Demuro,0
T188,R Moore,0
T188,K Tosaki,0
T188,N Juglall,0
T188,T Clark,0
T188,A Badel,0
T188,M Guyon,0
T188,Y Iwata,0
T188,Y Take,0
T188,R Myers,0
T188,S Pasquier,0
T188,B Vorster,0
T188,B Melham,0
T188,G Lee,0
T188,Y Kawada,0
T188,D O'Brien,0
T188,P-C Boudot,0
T188,G Schofield,0
T188,H Lam,0
T188,M Wepner,0
T188,C Perkins,0
T188,R Curatolo,0
T188,W L Ho,0
T188,M F Poon,0
T188,W M Lai,0
T188,O Peslier,0
T188,C Murray,0
T188,A Sanna,0
P158,O Doleuze,0
P158,N Rawiller,0
P158,O Bosson,0
P158,H N Wong,0
P158,M Chadwick,0
P158,T H So,0
P158,Z Purton,0
P158,K C Ng,0
P158,S Clipperton,0
P158,K K Chiong,0
P158,K C Leung,0
P158,N Callan,0
P158,K Teetan,0.666666667
P158,H T Mo,0
P158,B Prebble,0
P158,J Moreira,0
P158,D Whyte,0
P158,M L Yeung,0
P158,C Y Ho,0
P158,H W Lai,0
P158,Y T Cheng,0
P158,C Schofield,0
P158,S de Sousa,1
P158,U Rispoli,0
P158,C Williams,0
P158,L Corrales,0
P158,O Murphy,0
P158,G Mosse,0
P158,T Berry,0
P158,H Bowman,0
P158,C Soumillon,0
P158,D Lane,0
P158,M Barzalona,0
P158,F Geroux,0
P158,P Smullen,0
P158,G Lerena,0
P158,M Demuro,0
P158,R Moore,0
P158,K Tosaki,0
P158,N Juglall,0
P158,T Clark,0
P158,A Badel,0
P158,M Guyon,0
P158,Y Iwata,0
P158,Y Take,0
P158,R Myers,0
P158,S Pasquier,0
P158,B Vorster,0
P158,B Melham,0
P158,G Lee,0
P158,Y Kawada,0
P158,D O'Brien,0
P158,P-C Boudot,0
P158,G Schofield,0
P158,H Lam,0
P158,M Wepner,0
P158,C Perkins,0
P158,R Curatolo,0
P158,W L Ho,0
P158,M F Poon,0
P158,W M Lai,0
P158,O Peslier,0
P158,C Murray,0
P158,A Sanna,0
S199,O Doleuze,0
S199,N Rawiller,0
S199,O Bosson,0
S199,H N Wong,0
S199,M Chadwick,0
S199,T H So,0
S199,Z Purton,0
S199,K C Ng,0
S199,S Clipperton,0
S199,K K Chiong,0
S199,K C Leung,0
S199,N Callan,0
S199,K Teetan,0
S199,H T Mo,0
S199,B Prebble,0
S199,J Moreira,0
S199,D Whyte,0
S199,M L Yeung,0
S199,C Y Ho,0
S199,H W Lai,0
S199,Y T Cheng,0
S199,C Schofield,0
S199,S de Sousa,0
S199,U Rispoli,0
S199,C Williams,0
S199,L Corrales,0
S199,O Murphy,0
S199,G Mosse,0
S199,T Berry,0
S199,H Bowman,0
S199,C Soumillon,0
S199,D Lane,0
S199,M Barzalona,0
S199,F Geroux,0
S199,P Smullen,0
S199,G Lerena,0
S199,M Demuro,0
S199,R Moore,0
S199,K Tosaki,0
S199,N Juglall,0
S199,T Clark,0
S199,A Badel,0
S199,M Guyon,0
S199,Y Iwata,0
S199,Y Take,0
S199,R Myers,0
S199,S Pasquier,0
S199,B Vorster,0
S199,B Melham,0
S199,G Lee,0
S199,Y Kawada,0
S199,D O'Brien,0
S199,P-C Boudot,0
S199,G Schofield,0
S199,H Lam,0
S199,M Wepner,0
S199,C Perkins,0
S199,R Curatolo,0
S199,W L Ho,0
S199,M F Poon,0
S199,W M Lai,0
S199,O Peslier,0
S199,C Murray,0
S199,A Sanna,0
S083,O Doleuze,0
S083,N Rawiller,0
S083,O Bosson,0
S083,H N Wong,0
S083,M Chadwick,0
S083,T H So,0
S083,Z Purton,0
S083,K C Ng,0
S083,S Clipperton,0
S083,K K Chiong,0
S083,K C Leung,0
S083,N Callan,0
S083,K Teetan,0
S083,H T Mo,0
S083,B Prebble,0
S083,J Moreira,0
S083,D Whyte,1
S083,M L Yeung,0
S083,C Y Ho,0
S083,H W Lai,0
S083,Y T Cheng,0
S083,C Schofield,0.6
S083,S de Sousa,1
S083,U Rispoli,0
S083,C Williams,0
S083,L Corrales,0
S083,O Murphy,0
S083,G Mosse,0
S083,T Berry,0
S083,H Bowman,0
S083,C Soumillon,0
S083,D Lane,0
S083,M Barzalona,0
S083,F Geroux,0
S083,P Smullen,0
S083,G Lerena,0
S083,M Demuro,0
S083,R Moore,0
S083,K Tosaki,0
S083,N Juglall,0
S083,T Clark,0
S083,A Badel,0
S083,M Guyon,0
S083,Y Iwata,0
S083,Y Take,0
S083,R Myers,0
S083,S Pasquier,0
S083,B Vorster,0
S083,B Melham,0
S083,G Lee,0
S083,Y Kawada,0
S083,D O'Brien,0
S083,P-C Boudot,0
S083,G Schofield,0
S083,H Lam,0
S083,M Wepner,0
S083,C Perkins,0
S083,R Curatolo,0
S083,W L Ho,0
S083,M F Poon,0
S083,W M Lai,0
S083,O Peslier,0
S083,C Murray,0
S083,A Sanna,0
V133,O Doleuze,0
V133,N Rawiller,0
V133,O Bosson,0
V133,H N Wong,0
V133,M Chadwick,0
V133,T H So,0
V133,Z Purton,0
V133,K C Ng,0
V133,S Clipperton,0.5
